datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards
2006-03-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.03958,7.910000000000025,1.2510511510768734,209.81985955224152,92.6299667897068,1011.8344,0.0
2006-03-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.30892,8.33883000000003,1.1725568078621276,210.7030276277732,93.65396012620948,1012.56625,0.0
2006-03-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294579999999996,8.172630000000026,0.9097998934792216,218.64600105672244,99.17529772055516,1012.5581,0.0
2006-03-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.298969999999997,7.256799999999998,0.9363585254412864,227.3093985400082,99.71183639725128,1012.59,0.0
2006-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75454000000002,8.23660000000001,1.295241751787265,229.82531568447595,96.5511304260828,1012.41625,0.0
2006-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666160000000048,7.953330000000051,0.8968967786352284,232.11492842912173,95.27751831207836,1012.3194,0.0
2006-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596900000000005,7.792320000000018,1.0696436227943924,242.28200070071532,94.68130248244772,1012.1319,0.0
2006-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.004480000000001,7.96786000000003,0.8785762536302821,246.1559259628703,93.21601814227324,1011.7375,0.0
2006-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.470600000000047,8.142359999999996,0.8543057164520439,250.12513299638977,91.4130578205105,1011.1319,0.0
2006-03-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.32797000000005,7.391500000000008,0.5710252699493755,260.65446759024286,93.8206926756137,1010.91375,0.0
2006-03-19 06:00:00,12.9431,4.8287,1.427,3.4017,29.2794,4.5301,3.3351,24.5191,8.676020000000051,7.570300000000032,0.6159790619204341,253.9692130274649,92.760158677134,1010.9306,0.0
2006-03-19 07:00:00,241.6587,152.234,104.4948,47.7392,545.2817,98.6536,65.4953,189.5052,8.48177000000004,7.566220000000044,0.661635953970124,243.5111791186988,93.962231548045,1010.9256,6528.0
2006-03-19 08:00:00,531.3365,397.2824,323.6937,73.5888,830.569,258.458,194.7549,157.1298,9.63986,7.334339999999997,0.8025970652702451,230.42525393727365,85.53505658473036,1011.28,174976.0
2006-03-19 09:00:00,784.3152,623.1912,537.6692,85.5219,940.6959,364.0627,275.894,164.7325,10.122500000000002,6.58743000000004,1.3199767396666249,220.23993585541737,78.67605553750582,1011.6656,561728.0
2006-03-19 10:00:00,983.3591,803.1105,710.502,92.6085,992.7496,290.6219,287.3127,4.6646,12.5317,5.991000000000042,2.074361319218617,232.22552365834488,64.3670042427054,1011.5975,1428992.0
2006-03-19 11:00:00,1114.9099,922.5068,826.3043,96.2025,1018.7195,348.6582,327.1281,25.8423,13.42610000000002,5.889120000000048,2.291174727340855,226.07582419266865,60.28481592691393,1011.305,1861056.0
2006-03-19 12:00:00,1170.0125,971.6576,873.3655,98.2921,1026.1282,562.99,464.5782,115.6235,13.850580000000036,5.8048,2.530865725638057,222.5101706086638,58.302008983656194,1011.215,2175808.0
2006-03-19 13:00:00,1144.9254,946.8641,847.7404,99.1237,1017.7458,485.151,423.7639,72.914,14.32125000000002,6.030799999999999,2.9008866904149517,218.67279907953696,57.44177008837196,1010.78875,2169024.0
2006-03-19 14:00:00,1041.3768,850.4473,753.1609,97.2864,993.7778,366.7156,349.6743,22.1354,15.465660000000014,6.285799999999995,3.206346393128423,216.360112568898,54.3089562492572,1010.0881,2294080.0
2006-03-19 15:00:00,866.4462,690.6713,598.9745,91.6968,949.0662,244.6962,241.9408,4.3534,15.53988000000004,6.32570000000004,3.284806743012489,216.51644284736028,54.20021614718624,1009.8675,2210944.0
2006-03-19 16:00:00,632.0802,480.4944,399.7757,80.7188,865.3899,121.5527,121.3076,0.4711,15.317900000000009,6.573270000000036,3.34717365987851,219.55575360598016,55.92291511579537,1009.5406,1689920.0
2006-03-19 17:00:00,354.2774,240.1322,180.1433,59.9889,679.1155,39.2293,39.1888,0.2595,13.85880000000003,7.301230000000032,3.1877023539178686,223.714896636996,64.59328391484823,1009.7644,1005248.0
2006-03-19 18:00:00,68.922,33.974,18.0338,15.9403,178.5804,22.3806,21.904,5.0193,12.843400000000033,7.755100000000027,2.7243284109280843,220.04680223945425,71.18591267115,1010.2619,473536.0
2006-03-19 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.541650000000004,8.40115000000003,2.014413018104592,215.71597588234056,75.86788617478503,1011.0875,85440.0
2006-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.396330000000034,9.313440000000014,1.4690023363902216,219.3521764936645,87.01805327658866,1011.85375,0.0
2006-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.512020000000009,9.259520000000007,1.1967366574686928,218.41006127952775,91.94942741761928,1012.485,0.0
2006-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.578760000000043,9.202780000000018,1.359152346851305,216.1113635550048,97.5022243529438,1012.89125,0.0
2006-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540220000000033,8.536040000000014,1.4857027501466975,210.73830463786376,99.97168856465856,1012.8831,0.0
2006-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792700000000025,8.65658000000002,1.6839700616536335,211.4760810662336,99.08352765109105,1012.97875,0.0
2006-03-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629050000000007,8.411159999999995,1.5784857083151085,220.5700560062147,98.53463473673524,1013.1556,0.0
2006-03-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.001180000000033,7.515160000000037,1.5098624392127284,227.00789706708335,96.74120078428544,1013.0294,0.0
2006-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2522200000000225,6.923600000000022,1.326047524514761,222.69310444974,97.77289047174187,1012.8275,0.0
